loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,acc_now_delinq,chargeoff_within_12_mths,delinq_amnt,pub_rec_bankruptcies,tax_liens,hardship_flag,disbursement_method,debt_settlement_flag,debt_settlement_flag_date
7000,7000,7000.0,36 months,11.71,231.54,B,B3,Harris,4 years,OWN,39120.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Emergency Loan,329xx,FL,21.01,0.0,Dec-1996,0.0,26.0,33.0,8.0,1.0,9414,52.4,26.0,f,0.0,0.0,7933.963622819699,7933.96,7000.0,933.96,0.0,0.0,0.0,Jun-2013,4235.03,,Oct-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
3500,3500,3500.0,36 months,6.03,106.53,A,A1,J&J Steel Inc,10+ years,MORTGAGE,83000.0,Verified,Dec-2011,Fully Paid,n,car,Car Loan,614xx,IL,2.31,0.0,Jan-1986,0.0,35.0,,6.0,0.0,3092,13.4,28.0,f,0.0,0.0,3834.8581710968,3834.86,3500.0,334.86,0.0,0.0,0.0,Jan-2015,107.86,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6200,6200,6200.0,36 months,9.91,199.8,B,B1,Sunrise Senior Living,2 years,RENT,25000.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,Wells/Chase ReFi,902xx,CA,20.64,0.0,May-1998,2.0,,,7.0,0.0,6533,47.7,12.0,f,0.0,0.0,2456.33,2456.33,1700.79,493.16,0.0,262.38,2.54,Dec-2012,199.8,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,8.9,190.52,A,A5,A Touch Of Italy,8 years,OWN,28800.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt consolidation,083xx,NJ,13.17,0.0,Jul-2005,0.0,,,11.0,0.0,5269,36.8,13.0,f,0.0,0.0,6858.700001287802,6858.7,6000.0,858.7,0.0,0.0,0.0,Jan-2015,198.47,,Jun-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7200,7200,7200.0,36 months,9.91,232.02,B,B1,New York Living Solutions,6 years,RENT,135000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,Say goodbye to the rip-off banks,100xx,NY,6.12,0.0,Jan-1997,0.0,,,7.0,0.0,16627,79.6,18.0,f,0.0,0.0,8352.7099978118,8352.71,7200.0,1152.71,0.0,0.0,0.0,Jan-2015,240.64,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9500,9500,9500.0,36 months,8.9,301.66,A,A5,Natex Architects,7 years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,Credit Card Loan,770xx,TX,8.18,0.0,Jun-2005,0.0,,,8.0,0.0,13422,60.5,13.0,f,0.0,0.0,10495.8212585438,10495.82,9500.0,995.82,0.0,0.0,0.0,Jul-2013,5378.43,,Oct-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18825,18825,18800.0,60 months,16.77,465.53,D,D2,Texas Health & Human Services Commission,10+ years,RENT,38000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,Coledon's Club Loan,787xx,TX,23.18,0.0,Dec-2004,0.0,,,6.0,0.0,11004,79.7,7.0,f,0.0,0.0,18749.25,18724.53,8087.75,6786.71,0.0,3874.79,670.8193000184,Sep-2014,465.53,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,Y,Feb-2016
24000,24000,24000.0,36 months,10.65,781.76,B,B2,City of Newport Beach,10+ years,RENT,45000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,926xx,CA,14.8,0.0,Feb-1990,0.0,,,5.0,0.0,24708,55.2,9.0,f,0.0,0.0,28143.250008287203,28143.25,24000.0,4143.25,0.0,0.0,0.0,Jan-2015,791.58,,Dec-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,13.49,203.59,C,C1,Becker Construction Corporation,10+ years,RENT,80000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,smaller loan,931xx,CA,11.58,0.0,Feb-2002,0.0,,,8.0,0.0,15499,83.8,16.0,f,0.0,0.0,7328.9200015949,7328.92,6000.0,1328.92,0.0,0.0,0.0,Jan-2015,212.86,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
26800,26800,26800.0,60 months,20.89,723.38,F,F1,charlotte regional medical center,3 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,credit loan,342xx,FL,12.15,0.0,May-2006,0.0,,,13.0,0.0,14772,48.0,18.0,f,0.0,0.0,32895.8629327521,32895.86,26800.0,6095.86,0.0,0.0,0.0,Mar-2013,23499.05,,Jul-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,12.69,268.36,B,B5,OPW Fuel Management Systems,5 years,MORTGAGE,35000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Credit Card Consolidation,604xx,IL,10.05,0.0,Oct-2002,0.0,,,7.0,0.0,6842,97.7,18.0,f,0.0,0.0,9000.1432292826,9000.14,8000.0,1000.14,0.0,0.0,0.0,Mar-2013,5514.5,,Jun-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,18.25,362.78,D,D5,Gucci Group/ Yves Saint Laurent,1 year,RENT,75000.0,Source Verified,Dec-2011,Charged Off,n,credit_card,Credit Card,900xx,CA,24.14,0.0,Mar-1997,0.0,77.0,,9.0,0.0,22828,96.3,26.0,f,0.0,0.0,11730.599999999922,11730.6,8320.22,3145.08,36.24699818069,229.06,2.2906,Jan-2015,200.0,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,8.9,317.54,A,A5,Renal Support Network,6 years,RENT,24000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Start Fresh 2012,900xx,CA,7.0,0.0,Jan-2000,0.0,28.0,,6.0,0.0,6734,49.5,21.0,f,0.0,0.0,10869.330548018,10869.33,10000.0,869.33,0.0,0.0,0.0,Mar-2013,6743.26,,May-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,7.9,312.91,A,A4,RAM DME,1 year,RENT,43000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Credit card paid off,919xx,CA,25.26,0.0,Jun-2003,0.0,,,8.0,0.0,8215,37.2,16.0,f,0.0,0.0,11264.4800000004,11264.48,10000.0,1264.48,0.0,0.0,0.0,Jan-2015,4.84,,Jan-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,12000.0,36 months,9.91,386.7,B,B1,samuraisushi restaurant,1 year,RENT,50000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,creditcard payoff,926xx,CA,16.44,0.0,Jan-2000,1.0,,,11.0,0.0,14335,29.3,25.0,f,0.0,0.0,13921.1799976946,13921.18,12000.0,1921.18,0.0,0.0,0.0,Jan-2015,392.03,,Jan-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,9.91,322.25,B,B1,Albert Einstein College of Medicine,3 years,RENT,31200.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt consolidation loan,104xx,NY,14.81,0.0,Oct-2005,0.0,,,13.0,0.0,5540,27.0,19.0,f,0.0,0.0,10904.8390256439,10904.84,10000.0,904.84,0.0,0.0,0.0,Jan-2013,6912.69,,Mar-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
28000,11800,11775.0,60 months,19.91,312.04,E,E4,American Airlines,10+ years,RENT,52000.0,Verified,Dec-2011,Charged Off,n,debt_consolidation,Debt Consalidation,752xx,TX,20.7,0.0,Dec-1988,0.0,,,10.0,0.0,29178,87.6,16.0,f,0.0,0.0,12181.32,12155.52,4281.54,4759.37,0.0,3140.41,563.7887999982,Jun-2014,312.04,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
18000,18000,18000.0,36 months,7.9,563.23,A,A4,United States Air Force,10+ years,RENT,56964.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation / Lower CC Rate,935xx,CA,27.55,0.0,Feb-1999,0.0,,,7.0,0.0,17381,76.6,20.0,f,0.0,0.0,20276.060295169398,20276.06,18000.0,2276.06,0.0,0.0,0.0,Jan-2015,567.29,,May-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2500,2500,2500.0,36 months,14.27,85.78,C,C2,United states air force,7 years,RENT,49500.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Money,325xx,FL,10.33,0.0,Nov-2004,1.0,52.0,,7.0,0.0,9868,37.7,20.0,f,0.0,0.0,2529.9020833332997,2529.9,2500.0,29.9,0.0,0.0,0.0,Feb-2012,2530.74,,Feb-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
35000,35000,35000.0,36 months,8.9,1111.37,A,A5,City of Los Angeles,6 years,MORTGAGE,125000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,928xx,CA,22.71,0.0,Aug-2000,0.0,,,8.0,0.0,9051,34.8,32.0,f,0.0,0.0,40009.00998998821,40009.01,35000.0,5009.01,0.0,0.0,0.0,Jan-2015,1123.85,,Jun-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,7.51,311.11,A,A3,Malvern School of Medford,3 years,RENT,33000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,Financial Freedom,080xx,NJ,9.75,0.0,Oct-2004,1.0,,,9.0,0.0,68,0.6,19.0,f,0.0,0.0,11028.357497108302,11028.36,10000.0,1028.36,0.0,0.0,0.0,Dec-2013,4190.34,,Nov-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
24000,24000,24000.0,36 months,15.96,843.3,C,C5,lafidale inc,8 years,MORTGAGE,90000.0,Source Verified,Dec-2011,Charged Off,n,home_improvement,home improve,927xx,CA,9.17,0.0,Jun-1995,1.0,,,9.0,0.0,30952,71.2,23.0,f,0.0,0.0,5903.1,5903.1,3813.57,2082.11,0.0,7.42,0.0,Aug-2012,843.3,,Nov-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,11.71,198.46,B,B3,Infosys Technologies Ltd.,1 year,RENT,90000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,Credit Card,070xx,NJ,2.97,1.0,May-2007,0.0,16.0,,10.0,0.0,8489,56.6,23.0,f,0.0,0.0,7041.9115922401,7041.91,6000.0,1041.91,0.0,0.0,0.0,Mar-2014,2082.79,,Jun-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,60 months,12.69,225.95,B,B5,Barnes and Noble,2 years,MORTGAGE,56000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,923xx,CA,10.82,0.0,Apr-2000,1.0,,,11.0,0.0,10081,31.2,18.0,f,0.0,0.0,12739.0699999999,12739.07,10000.0,2739.07,0.0,0.0,0.0,Oct-2014,5526.53,,Sep-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
14000,14000,14000.0,36 months,14.27,480.33,C,C2,Kazork,4 years,RENT,52800.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Credit Card Debt,919xx,CA,7.36,0.0,Feb-2005,1.0,,,9.0,0.0,13378,70.8,14.0,f,0.0,0.0,14488.2663221248,14488.27,14000.0,488.27,0.0,0.0,0.0,Apr-2012,13531.87,,Apr-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13500,13500,13500.0,36 months,9.91,435.04,B,B1,Bank of the West,7 years,RENT,38000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,personal loan,917xx,CA,12.38,0.0,May-1997,1.0,,,3.0,0.0,16023,67.3,7.0,f,0.0,0.0,15659.005462385,15659.01,13500.0,2159.01,0.0,0.0,0.0,Jan-2015,307.62,,Jan-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,10.65,195.44,B,B2,Medin Corporation,6 years,MORTGAGE,87000.0,Not Verified,Dec-2011,Fully Paid,n,home_improvement,Roof,074xx,NJ,12.86,2.0,Mar-2000,0.0,9.0,,12.0,0.0,11739,40.5,22.0,f,0.0,0.0,7000.2325278835,7000.23,6000.0,1000.23,0.0,0.0,0.0,Jul-2014,1335.92,,Dec-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8450,8450,8425.0,60 months,16.77,208.97,D,D2,Best Buy,5 years,OWN,25000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,PayCC,606xx,IL,22.51,0.0,Mar-2004,2.0,,,6.0,0.0,17614,83.5,21.0,f,0.0,0.0,12206.2200108979,12170.11,8450.0,3756.22,0.0,0.0,0.0,Sep-2015,3239.35,,Sep-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,11.71,330.76,B,B3,karl strauss brewing company,8 years,RENT,60000.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,consolidation loan,921xx,CA,22.08,0.0,Jul-2001,0.0,,,8.0,0.0,5626,29.3,26.0,f,0.0,0.0,6002.38,6002.38,4293.91,1388.86,0.0,319.61,57.5028,Jul-2013,62.38,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13475,13475,13450.0,60 months,13.49,309.99,C,C1,vons,10+ years,RENT,25000.0,Verified,Dec-2011,Charged Off,n,credit_card,Bills,917xx,CA,21.89,0.0,Dec-2001,1.0,,,7.0,0.0,9943,65.8,14.0,f,0.0,0.0,6199.8,6188.35,3516.74,2682.15,0.0,0.91,0.0,Oct-2013,28.0,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7200,7200,7200.0,36 months,12.42,240.59,B,B4,"Marks & Sokolov, LLC",5 years,RENT,48000.0,Not Verified,Dec-2011,Fully Paid,n,major_purchase,Presents and vocation,602xx,IL,17.43,0.0,Sep-2006,1.0,,,7.0,0.0,16450,80.2,10.0,f,0.0,0.0,8677.6441404686,8677.64,7200.0,1462.64,15.0000000005,0.0,0.0,Feb-2015,19.26,,Dec-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,11975.0,36 months,14.27,411.71,C,C2,Rite aid,< 1 year,RENT,57000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt consolodation,931xx,CA,10.86,0.0,Aug-1998,1.0,,,7.0,0.0,9273,81.5,11.0,f,0.0,0.0,14401.595726905902,14371.59,12000.0,2401.6,0.0,0.0,0.0,Dec-2013,5359.38,,Nov-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,15000.0,36 months,17.27,536.81,D,D3,Senior Dental Insurance Solutions,2 years,MORTGAGE,44400.0,Source Verified,Dec-2011,Fully Paid,n,house,home improvement,334xx,FL,3.59,1.0,Jun-1983,0.0,18.0,93.0,6.0,1.0,4582,91.6,16.0,f,0.0,0.0,17994.7132487339,17994.71,15000.0,2994.71,0.0,0.0,0.0,Jun-2013,9412.4,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,1.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,6.62,307.04,A,A2,Marshall Realty,5 years,MORTGAGE,70000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,credit card payoff,129xx,NY,16.78,0.0,Aug-1994,0.0,,,9.0,0.0,10770,69.0,18.0,f,0.0,0.0,10903.4743024262,10903.47,10000.0,903.47,0.0,0.0,0.0,Dec-2013,4152.52,,Jan-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8000,8000,8000.0,36 months,14.65,275.96,C,C3,Studio 94 Corp,3 years,RENT,28000.0,Not Verified,Dec-2011,Fully Paid,n,car,Car Loan,925xx,CA,12.6,0.0,Sep-2006,1.0,,,8.0,0.0,6187,54.3,11.0,f,0.0,0.0,8637.0152046329,8637.02,8000.0,637.02,0.0,0.0,0.0,Aug-2012,6983.56,,Mar-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
6000,6000,6000.0,36 months,14.27,205.86,C,C2,American Airlines,10+ years,MORTGAGE,94800.0,Verified,Dec-2011,Fully Paid,n,car,Auto Loan,760xx,TX,24.53,0.0,Mar-1986,1.0,,,13.0,0.0,71890,95.9,30.0,f,0.0,0.0,7217.5475451001,7217.55,6000.0,1217.55,0.0,0.0,0.0,Dec-2013,1960.88,,Jun-2014,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16000,16000,15975.0,60 months,9.91,339.25,B,B1,Indian river county clerk of court,10+ years,OWN,40000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt consolidation,329xx,FL,9.39,0.0,Jun-1993,1.0,,,6.0,0.0,13270,28.5,23.0,f,0.0,0.0,20209.060000031,20177.48,16000.0,4209.06,0.0,0.0,0.0,Mar-2016,3585.81,,Jan-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
2500,2500,2500.0,36 months,7.51,77.78,A,A3,,,OWN,12000.0,Source Verified,Dec-2011,Charged Off,n,debt_consolidation,GET FREE OF DEBT,961xx,CA,16.3,0.0,Aug-1994,2.0,,,13.0,0.0,4853,42.2,20.0,f,0.0,0.0,1838.88,1838.88,1575.06,253.74,0.0,10.08,0.0,Dec-2013,77.78,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
25000,25000,25000.0,36 months,12.42,835.39,B,B4,McGraw- Hill,2 years,RENT,225000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Consolidation loan,085xx,NJ,8.32,1.0,Jul-2004,0.0,13.0,,11.0,0.0,30449,34.6,23.0,f,0.0,0.0,30073.6800000018,30073.68,25000.0,5073.68,0.0,0.0,0.0,Jan-2015,842.08,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,13.49,339.31,C,C1,Samsung Information Systems America,2 years,RENT,45900.0,Verified,Dec-2011,Fully Paid,n,small_business,Small Business Loan,951xx,CA,24.97,0.0,Oct-2004,2.0,45.0,,10.0,0.0,8936,48.3,12.0,f,0.0,0.0,12177.6254400066,12177.63,10000.0,2177.63,0.0,0.0,0.0,Sep-2014,1669.38,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7325,7325,7325.0,36 months,12.69,245.72,B,B5,Sensus Healthcare,1 year,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation,330xx,FL,22.57,0.0,May-1996,3.0,65.0,,12.0,0.0,7281,65.0,29.0,f,0.0,0.0,8845.7500004562,8845.75,7325.0,1520.75,0.0,0.0,0.0,Jan-2015,249.25,,Jan-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
4000,4000,4000.0,36 months,12.42,133.67,B,B4,walgreens,5 years,RENT,135000.0,Verified,Dec-2011,Fully Paid,n,credit_card,credit card consolidation,103xx,NY,12.12,0.0,Jan-2004,3.0,,,11.0,0.0,29311,85.7,21.0,f,0.0,0.0,4337.4252253951,4337.43,4000.0,337.43,0.0,0.0,0.0,Oct-2012,3270.11,,Nov-2015,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
10000,10000,10000.0,36 months,13.49,339.31,C,C1,Edgestone Real Estate,5 years,RENT,65000.0,Not Verified,Dec-2011,Charged Off,n,small_business,Small Business Loan,927xx,CA,6.92,1.0,Dec-1999,2.0,19.0,,12.0,0.0,14292,69.5,17.0,f,0.0,0.0,9270.84,9270.84,6799.56,2011.75,0.0,459.53,4.4878,Mar-2014,339.31,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
7750,7750,7750.0,36 months,17.27,277.36,D,D3,US Bank,< 1 year,RENT,24000.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,Payoff Loan,601xx,IL,16.1,0.0,Sep-2004,1.0,41.0,,4.0,0.0,2348,67.1,7.0,f,0.0,0.0,6934.0,6934.0,4935.39,1986.7,0.0,11.91,0.0,Jan-2014,277.36,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
20000,20000,20000.0,60 months,20.89,539.84,F,F1,Independent Imaging,6 years,RENT,70000.0,Source Verified,Dec-2011,Charged Off,n,debt_consolidation,Loan to pay off Credit cards,334xx,FL,16.63,0.0,Nov-2002,1.0,,,10.0,0.0,10470,79.9,24.0,f,0.0,0.0,5427.53,5427.53,1318.27,3034.08,0.0,1075.18,10.48,Oct-2012,591.09,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9600,9600,9600.0,36 months,12.42,320.79,B,B4,Express LLC,10+ years,RENT,65000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,GetoutofDebt,117xx,NY,11.65,0.0,Aug-2002,0.0,,,6.0,0.0,11279,70.9,11.0,f,0.0,0.0,11338.81667511457,11338.82,9600.0,1738.82,0.0,0.0,0.0,Jan-2014,3643.9,,Mar-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
21000,21000,21000.0,60 months,11.71,464.07,B,B3,Calix,3 years,RENT,60000.0,Not Verified,Dec-2011,Charged Off,n,debt_consolidation,Consolidate me 2011,931xx,CA,6.62,0.0,Dec-1990,0.0,,,7.0,0.0,10543,79.9,11.0,f,0.0,0.0,3712.5599999999986,3712.56,2142.87,1565.37,0.0,4.32,0.0,Aug-2012,464.07,,Aug-2012,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
13350,13350,13350.0,36 months,12.42,446.1,B,B4,Cajon Valley Union School District,10+ years,RENT,43000.0,Not Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,920xx,CA,20.57,0.0,May-1999,0.0,,,7.0,0.0,11531,95.3,15.0,f,0.0,0.0,16059.3700018957,16059.37,13350.0,2709.37,0.0,0.0,0.0,Jan-2015,449.39,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
15000,15000,15000.0,36 months,17.27,536.81,D,D3,Santa Clara County Public Defender,8 years,RENT,75000.0,Source Verified,Dec-2011,Charged Off,n,debt_consolidation,debt consolidation,951xx,CA,16.03,0.0,Mar-1991,0.0,48.0,,10.0,0.0,13505,75.9,17.0,f,0.0,0.0,10199.39,10199.39,6944.85,3238.39,0.0,16.15,5.64,Aug-2013,536.81,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
11000,11000,10750.0,60 months,13.49,253.06,C,C1,Department Of Health,10+ years,MORTGAGE,129000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,Breathing Room,927xx,CA,10.94,0.0,Nov-1997,0.0,80.0,,10.0,0.0,1735,24.1,31.0,f,0.0,0.0,15121.770016483999,14778.09,11000.0,4121.77,0.0,0.0,0.0,Jun-2016,1962.65,,Feb-2019,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
35000,35000,35000.0,36 months,10.65,1140.07,B,B2,baylor college of medicine,2 years,MORTGAGE,168000.0,Verified,Dec-2011,Fully Paid,n,debt_consolidation,pertsonal loan,775xx,TX,3.17,1.0,Dec-2002,1.0,22.0,,16.0,0.0,1099,1.4,22.0,f,0.0,0.0,38061.50487639249,38061.5,35000.0,3061.5,0.0,0.0,0.0,Oct-2013,272.59,,Sep-2013,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
16000,16000,16000.0,36 months,12.69,536.72,B,B5,Marsh,1 year,RENT,58500.0,Source Verified,Dec-2011,Charged Off,n,debt_consolidation,Consolidation,606xx,IL,20.64,0.0,Sep-1994,0.0,,,8.0,0.0,26224,89.3,10.0,f,0.0,0.0,12295.72,12295.72,9479.47,2778.95,26.835510871565,10.47,1.7799000028999998,May-2014,528.58,,Aug-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,Y,May-2014
12000,12000,12000.0,36 months,10.65,390.88,B,B2,PURE FLO WATER COMPANY,5 years,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,n,credit_card,CREDIT CARD PAYOFF,920xx,CA,10.84,0.0,Jun-2002,1.0,,,12.0,0.0,11849,48.8,18.0,f,0.0,0.0,14071.629997721298,14071.63,12000.0,2071.63,0.0,0.0,0.0,Jan-2015,396.1,,Feb-2017,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
8400,8400,8150.0,60 months,16.77,207.73,D,D2,City of new york,5 years,RENT,87996.0,Not Verified,Dec-2011,Fully Paid,n,major_purchase,Ring,113xx,NY,11.35,0.0,Sep-2003,0.0,,,8.0,0.0,9551,80.3,13.0,f,0.0,0.0,12290.6400143918,11924.85,8400.0,3890.64,0.0,0.0,0.0,Feb-2016,2319.6,,Oct-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
12000,12000,12000.0,36 months,14.27,411.71,C,C2,Corning Inc.,8 years,MORTGAGE,70000.0,Not Verified,Dec-2011,Charged Off,n,other,Debt Consolidation Loan,148xx,NY,8.4,0.0,Aug-2005,1.0,,,7.0,0.0,11546,86.2,12.0,f,0.0,0.0,4249.37,4249.37,2534.26,1163.48,0.0,551.63,5.32,Oct-2012,411.71,,Oct-2016,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
9000,9000,9000.0,36 months,12.69,301.91,B,B5,Gilbert Express,5 years,RENT,50000.0,Source Verified,Dec-2011,Fully Paid,n,debt_consolidation,Debt Consolidation Loan,115xx,NY,17.81,0.0,Dec-2001,1.0,,,13.0,0.0,12752,55.4,21.0,f,0.0,0.0,10868.4800009336,10868.48,9000.0,1868.48,0.0,0.0,0.0,Jan-2015,306.11,,Jul-2018,0.0,,1,Individual,0.0,0.0,0.0,0.0,0.0,N,Cash,N,
